Time,FPS 
14628,1000
14629,1000
14630,1000
14634,250
14635,1000
14636,1000
14637,1000
14638,1000
14639,1000
14640,1000
14641,1000
14642,1000
14643,1000
14644,1000
14645,1000
14645,0
14646,1000
14649,333.333
14651,500
14652,1000
14653,1000
14654,1000
14655,1000
14656,1000
14657,1000
14658,1000
14659,1000
14659,0
14660,1000
14661,1000
14662,1000
14663,1000
14664,1000
14666,500
14668,500
14669,1000
14670,1000
14671,1000
14672,1000
14673,1000
14674,1000
14675,1000
14676,1000
14677,1000
14678,1000
14679,1000
14680,1000
14681,1000
14684,333.333
14686,500
14687,1000
14688,1000
14689,1000
14690,1000
14691,1000
14691,0
14692,1000
14693,1000
14694,1000
14695,1000
14696,1000
14697,1000
14701,250
14702,1000
14703,1000
14704,1000
14704,0
14705,1000
14706,1000
14707,1000
14708,1000
14709,1000
14710,1000
14711,1000
14712,1000
14713,1000
14714,1000
14718,250
14719,1000
14720,1000
14721,1000
14722,1000
14722,0
14723,1000
14724,1000
14725,1000
14726,1000
14727,1000
14728,1000
14729,1000
14730,1000
14733,333.333
14735,500
14736,1000
14737,1000
14738,1000
14739,1000
14739,0
14740,1000
14741,1000
14742,1000
14743,1000
14744,1000
14745,1000
14746,1000
14748,500
14749,1000
14751,500
14752,1000
14753,1000
14754,1000
14755,1000
14756,1000
14756,0
14757,1000
14758,1000
14759,1000
14759,0
14760,1000
14761,1000
14762,1000
14763,1000
14764,1000
14767,333.333
14769,500
14770,1000
14771,1000
14772,1000
14773,1000
14774,1000
14775,1000
14776,1000
14777,1000
14778,1000
14779,1000
14781,500
14783,500
14784,1000
14785,1000
14786,1000
14787,1000
14788,1000
14789,1000
14790,1000
14790,0
14791,1000
14792,1000
14793,1000
14794,1000
14795,1000
14796,1000
14797,1000
14799,500
14800,1000
14802,500
14803,1000
14804,1000
14805,1000
14806,1000
14807,1000
14808,1000
14809,1000
14810,1000
14811,1000
14812,1000
14813,1000
14814,1000
14817,333.333
14818,1000
14819,1000
14820,1000
14821,1000
14822,1000
14823,1000
14825,500
14826,1000
14827,1000
14828,1000
14829,1000
14830,1000
14831,1000
14834,333.333
14834,0
14835,1000
14836,1000
14837,1000
14838,1000
14839,1000
14839,0
14841,500
14842,1000
14843,1000
14844,1000
14845,1000
14846,1000
14847,1000
14850,333.333
14851,1000
14853,500
14854,1000
14855,1000
14855,0
14856,1000
14857,1000
14858,1000
14859,1000
14860,1000
14861,1000
14863,500
14864,1000
14865,1000
14867,500
14868,1000
14869,1000
14871,500
14872,1000
14872,0
14873,1000
14874,1000
14875,1000
14876,1000
14877,1000
14878,1000
14879,1000
14880,1000
14881,1000
14884,333.333
14886,500
14887,1000
14887,0
14888,1000
14889,1000
14890,1000
14891,1000
14892,1000
14893,1000
14894,1000
14895,1000
14896,1000
14897,1000
14898,1000
14900,500
14901,1000
14902,1000
14903,1000
14904,1000
14905,1000
14906,1000
14907,1000
14908,1000
14909,1000
14910,1000
14910,0
14911,1000
14912,1000
14913,1000
14915,500
14917,500
14919,500
14920,1000
14921,1000
14922,1000
14923,1000
14924,1000
14925,1000
14925,0
14926,1000
14927,1000
14928,1000
14929,1000
14930,1000
14933,333.333
14934,1000
14935,1000
14936,1000
14937,1000
14938,1000
14939,1000
14940,1000
14941,1000
14942,1000
14943,1000
14943,0
14944,1000
14945,1000
14946,1000
14947,1000
14950,333.333
14951,1000
14953,500
14954,1000
14955,1000
14956,1000
14957,1000
14957,0
14959,500
14959,0
14960,1000
14961,1000
14963,500
14964,1000
14965,1000
14968,333.333
14969,1000
14970,1000
14971,1000
14972,1000
14973,1000
14974,1000
14975,1000
14976,1000
14977,1000
14978,1000
14979,1000
14981,500
14984,333.333
14985,1000
14986,1000
14987,1000
14988,1000
14989,1000
14990,1000
14991,1000
14992,1000
14992,0
14993,1000
14994,1000
14996,500
14997,1000
14998,1000
15001,333.333
15003,500
15004,1000
15005,1000
15006,1000
15007,1000
15008,1000
15009,1000
15010,1000
15011,1000
15012,1000
15013,1000
15014,1000
15018,250
15019,1000
15020,1000
15021,1000
15021,0
15022,1000
15023,1000
15024,1000
15025,1000
15026,1000
15027,1000
15028,1000
15029,1000
15030,1000
15031,1000
15034,333.333
15035,1000
15036,1000
15037,1000
15038,1000
15039,1000
15040,1000
15041,1000
15042,1000
15043,1000
15044,1000
15044,0
15046,500
15047,1000
15048,1000
15050,500
15051,1000
15052,1000
15053,1000
15054,1000
15055,1000
15056,1000
15057,1000
15058,1000
15058,0
15059,1000
15060,1000
15061,1000
15062,1000
15063,1000
15064,1000
15066,500
15067,1000
15068,1000
15069,1000
15070,1000
15071,1000
15072,1000
15073,1000
15074,1000
15075,1000
15076,1000
15077,1000
15077,0
15078,1000
15079,1000
15080,1000
15081,1000
15084,333.333
15086,500
15087,1000
15088,1000
15088,0
15089,1000
15090,1000
15091,1000
15091,0
15092,1000
15093,1000
15094,1000
15094,0
15095,1000
15096,1000
15097,1000
15100,333.333
15101,1000
15102,1000
15103,1000
15104,1000
15105,1000
15106,1000
15106,0
15107,1000
15108,1000
15109,1000
15109,0
15110,1000
15111,1000
15112,1000
15113,1000
15114,1000
15118,250
15119,1000
15121,500
15122,1000
15123,1000
15124,1000
15125,1000
15126,1000
15127,1000
15128,1000
15129,1000
15130,1000
15131,1000
15134,333.333
15135,1000
15136,1000
15137,1000
15138,1000
15139,1000
15140,1000
15141,1000
15142,1000
15143,1000
15144,1000
15145,1000
15146,1000
15147,1000
15148,1000
15151,333.333
15152,1000
15153,1000
15154,1000
15155,1000
15156,1000
15157,1000
15158,1000
15159,1000
15160,1000
15160,0
15161,1000
15162,1000
15163,1000
15164,1000
15167,333.333
15169,500
15170,1000
15171,1000
15172,1000
15173,1000
15174,1000
15175,1000
15176,1000
15176,0
15177,1000
15178,1000
15179,1000
15181,500
15182,1000
15183,1000
15185,500
15186,1000
15187,1000
15188,1000
15189,1000
15190,1000
15191,1000
15192,1000
15193,1000
15194,1000
15195,1000
15196,1000
15197,1000
15200,333.333
15202,500
15203,1000
15204,1000
15204,0
15205,1000
15206,1000
15207,1000
15208,1000
15209,1000
15209,0
15210,1000
15211,1000
15212,1000
15213,1000
15214,1000
15217,333.333
15219,500
15220,1000
15221,1000
15222,1000
15223,1000
15224,1000
15224,0
15225,1000
15226,1000
15227,1000
15228,1000
15229,1000
15230,1000
15231,1000
15234,333.333
15235,1000
15237,500
15238,1000
15239,1000
15240,1000
15241,1000
15242,1000
15242,0
15243,1000
15244,1000
15245,1000
15246,1000
15247,1000
15248,1000
15250,500
15252,500
15253,1000
15254,1000
15255,1000
15256,1000
15257,1000
15258,1000
15259,1000
15260,1000
15261,1000
15262,1000
15263,1000
15264,1000
15265,1000
15268,333.333
15269,1000
15270,1000
15271,1000
15272,1000
15273,1000
15274,1000
15275,1000
15276,1000
15277,1000
15278,1000
15279,1000
15279,0
15280,1000
15281,1000
15284,333.333
15286,500
15287,1000
15287,0
15288,1000
15289,1000
15290,1000
15291,1000
15292,1000
15293,1000
15294,1000
15295,1000
15296,1000
15296,0
15297,1000
15300,333.333
15301,1000
15303,500
15304,1000
15305,1000
15306,1000
15306,0
15307,1000
15308,1000
15309,1000
15310,1000
15311,1000
15312,1000
15313,1000
15314,1000
15315,1000
15318,333.333
15319,1000
15320,1000
15321,1000
15322,1000
15323,1000
15324,1000
15325,1000
15326,1000
15326,0
15327,1000
15328,1000
15329,1000
15330,1000
15331,1000
15333,500
15335,500
15336,1000
15337,1000
15338,1000
15339,1000
15340,1000
15340,0
15341,1000
15342,1000
15343,1000
15344,1000
15345,1000
15346,1000
15347,1000
15350,333.333
15351,1000
15352,1000
15353,1000
15354,1000
15355,1000
15356,1000
15357,1000
15358,1000
15359,1000
15360,1000
15361,1000
15362,1000
15363,1000
15364,1000
15365,1000
15368,333.333
15369,1000
15371,500
15372,1000
15373,1000
15374,1000
15375,1000
15375,0
15376,1000
15377,1000
15378,1000
15379,1000
15380,1000
15381,1000
15382,1000
15384,500
15385,1000
15386,1000
15387,1000
15388,1000
15389,1000
15390,1000
15390,0
15391,1000
15392,1000
15393,1000
15394,1000
15395,1000
15396,1000
15396,0
15398,500
15401,333.333
15402,1000
15403,1000
15404,1000
15405,1000
15406,1000
15407,1000
15408,1000
15409,1000
15410,1000
15411,1000
15412,1000
15413,1000
15414,1000
15415,1000
15417,500
15418,1000
15420,500
15420,0
15421,1000
15422,1000
15423,1000
15424,1000
15425,1000
15426,1000
15427,1000
15428,1000
15428,0
15429,1000
15431,500
15432,1000
15434,500
15436,500
15437,1000
15438,1000
15439,1000
15440,1000
15440,0
15441,1000
15442,1000
15443,1000
15444,1000
15445,1000
15446,1000
15447,1000
15448,1000
15450,500
15451,1000
15453,500
15454,1000
15455,1000
15455,0
15456,1000
15457,1000
15459,500
15459,0
15460,1000
15461,1000
15462,1000
15463,1000
15464,1000
15467,333.333
15468,1000
15470,500
15471,1000
15472,1000
15474,500
15475,1000
15476,1000
15477,1000
15478,1000
15480,500
15481,1000
15482,1000
15486,250
15487,1000
15488,1000
15489,1000
15490,1000
15491,1000
15492,1000
15493,1000
15494,1000
15494,0
15495,1000
15496,1000
15497,1000
15500,333.333
15502,500
15503,1000
15504,1000
15505,1000
15506,1000
15507,1000
15508,1000
15509,1000
15510,1000
15511,1000
15512,1000
15513,1000
15514,1000
15515,1000
15518,333.333
15519,1000
15520,1000
15521,1000
15522,1000
15523,1000
15524,1000
15525,1000
15526,1000
15527,1000
15527,0
15528,1000
15529,1000
15530,1000
15531,1000
15533,500
15535,500
15536,1000
15537,1000
15538,1000
15539,1000
15540,1000
15541,1000
15542,1000
15543,1000
15543,0
15544,1000
15545,1000
15546,1000
15547,1000
15548,1000
15550,500
15551,1000
15552,1000
15553,1000
15555,500
15556,1000
15557,1000
15558,1000
15559,1000
15560,1000
15561,1000
15561,0
15562,1000
15563,1000
15564,1000
15568,250
15569,1000
15570,1000
15571,1000
15572,1000
15573,1000
15574,1000
15575,1000
15576,1000
15577,1000
15578,1000
15579,1000
15580,1000
15581,1000
15584,333.333
15585,1000
15586,1000
15588,500
15589,1000
15589,0
15590,1000
15591,1000
15592,1000
15593,1000
15594,1000
15595,1000
15596,1000
15597,1000
15598,1000
15603,200
15604,1000
15605,1000
15606,1000
15607,1000
15608,1000
15609,1000
15610,1000
15611,1000
15612,1000
15613,1000
15614,1000
15615,1000
15619,250
15620,1000
15621,1000
15622,1000
15623,1000
15624,1000
15625,1000
15626,1000
15627,1000
15628,1000
15629,1000
15630,1000
15632,500
15633,1000
15635,500
15636,1000
15637,1000
15639,500
15639,0
15640,1000
15641,1000
15642,1000
15643,1000
15644,1000
15645,1000
15646,1000
15647,1000
15648,1000
15650,500
15651,1000
15653,500
15654,1000
15655,1000
15656,1000
15657,1000
15658,1000
15659,1000
15660,1000
15661,1000
15662,1000
15663,1000
15664,1000
15665,1000
15667,500
15668,1000
15669,1000
15670,1000
15672,500
15673,1000
15674,1000
15675,1000
15676,1000
15678,500
15679,1000
15680,1000
15681,1000
15681,0
15684,333.333
15686,500
15687,1000
15688,1000
15689,1000
15690,1000
15691,1000
15692,1000
15692,0
15693,1000
15694,1000
15695,1000
15696,1000
15697,1000
15698,1000
15700,500
15701,1000
15702,1000
15703,1000
15704,1000
15705,1000
15706,1000
15707,1000
15708,1000
15709,1000
15710,1000
15711,1000
15712,1000
15713,1000
15714,1000
15716,500
15720,250
15721,1000
15722,1000
15724,500
15725,1000
15726,1000
15727,1000
15727,0
15728,1000
15729,1000
15730,1000
15731,1000
15734,333.333
15735,1000
15737,500
15738,1000
15739,1000
15740,1000
15742,500
15743,1000
15743,0
15744,1000
15745,1000
15746,1000
15747,1000
15748,1000
15751,333.333
15753,500
15754,1000
15755,1000
15756,1000
15757,1000
15758,1000
15759,1000
15760,1000
15761,1000
15762,1000
15762,0
15763,1000
15764,1000
15765,1000
15768,333.333
15770,500
15771,1000
15772,1000
15772,0
15773,1000
15774,1000
15775,1000
15776,1000
15777,1000
15778,1000
15778,0
15779,1000
15780,1000
15781,1000
15785,250
15786,1000
15787,1000
15788,1000
15789,1000
15790,1000
15791,1000
15792,1000
15793,1000
15794,1000
15795,1000
15796,1000
15797,1000
15798,1000
15801,333.333
15803,500
15804,1000
15805,1000
15806,1000
15807,1000
15808,1000
15809,1000
15810,1000
15810,0
15811,1000
15812,1000
15813,1000
15814,1000
15815,1000
15817,500
15819,500
15820,1000
15821,1000
15821,0
15822,1000
15823,1000
15824,1000
15825,1000
15826,1000
15827,1000
15827,0
15828,1000
15829,1000
15830,1000
15832,500
15835,333.333
15836,1000
15837,1000
15838,1000
15839,1000
15840,1000
15841,1000
15841,0
15842,1000
15843,1000
15844,1000
15844,0
15845,1000
15846,1000
15847,1000
15848,1000
15851,333.333
15852,1000
15853,1000
15854,1000
15855,1000
15857,500
15858,1000
15859,1000
15860,1000
15861,1000
15862,1000
15863,1000
15864,1000
15865,1000
15867,500
15869,500
15870,1000
15871,1000
15872,1000
15873,1000
15874,1000
15875,1000
15876,1000
15877,1000
15878,1000
15879,1000
15881,500
15882,1000
15885,333.333
15886,1000
15887,1000
15888,1000
15889,1000
15890,1000
15891,1000
15892,1000
15893,1000
15894,1000
15895,1000
15896,1000
15897,1000
15898,1000
15900,500
15901,1000
15903,500
15904,1000
15904,0
15905,1000
15906,1000
15907,1000
15908,1000
15909,1000
15909,0
15910,1000
15911,1000
15912,1000
15914,500
15915,1000
15917,500
15918,1000
15919,1000
15920,1000
15921,1000
15922,1000
15923,1000
15924,1000
15925,1000
15925,0
15927,500
15928,1000
15928,0
15929,1000
15930,1000
15932,500
15934,500
15935,1000
15936,1000
15937,1000
15938,1000
15939,1000
15940,1000
15941,1000
15942,1000
15943,1000
15944,1000
15944,0
15945,1000
15946,1000
15947,1000
15948,1000
15951,333.333
15952,1000
15954,500
15955,1000
15956,1000
15957,1000
15957,0
15958,1000
15959,1000
15960,1000
15961,1000
15962,1000
15963,1000
15964,1000
15965,1000
15968,333.333
15970,500
15971,1000
15972,1000
15973,1000
15974,1000
15975,1000
15977,500
15977,0
15978,1000
15978,0
15980,500
15982,500
15983,1000
15985,500
15986,1000
15987,1000
15988,1000
15989,1000
15990,1000
15991,1000
15992,1000
15992,0
15993,1000
15994,1000
15995,1000
15995,0
15996,1000
15997,1000
15998,1000
16002,250
16003,1000
16004,1000
16005,1000
16006,1000
16007,1000
16008,1000
16009,1000
16010,1000
16011,1000
16012,1000
16013,1000
16014,1000
16015,1000
16017,500
16018,1000
16020,500
16021,1000
16022,1000
16023,1000
16024,1000
16025,1000
16026,1000
16027,1000
16028,1000
16029,1000
16030,1000
16031,1000
16033,500
16035,500
16036,1000
16037,1000
16038,1000
16039,1000
16040,1000
16041,1000
16042,1000
16043,1000
16044,1000
16045,1000
16046,1000
16047,1000
16048,1000
16049,1000
16051,500
16052,1000
16053,1000
16054,1000
16055,1000
16056,1000
16057,1000
16058,1000
16059,1000
16060,1000
16061,1000
16062,1000
16063,1000
16064,1000
16065,1000
16068,333.333
16070,500
16071,1000
16072,1000
16073,1000
16074,1000
16075,1000
16076,1000
16077,1000
16077,0
16078,1000
16079,1000
16080,1000
16080,0
16081,1000
16085,250
16086,1000
16088,500
16088,0
16089,1000
16090,1000
16091,1000
16092,1000
16093,1000
16094,1000
16095,1000
16096,1000
16097,1000
16098,1000
16099,1000
16101,500
16102,1000
16103,1000
16105,500
16106,1000
16107,1000
16108,1000
16108,0
16109,1000
16110,1000
16111,1000
16112,1000
16112,0
16113,1000
16114,1000
16116,500
16118,500
16119,1000
16120,1000
16122,500
16123,1000
16123,0
16124,1000
16125,1000
16126,1000
16127,1000
16128,1000
16129,1000
16130,1000
16131,1000
16132,1000
16134,500
16135,1000
16136,1000
16137,1000
16138,1000
16139,1000
16140,1000
16141,1000
16142,1000
16142,0
16143,1000
16144,1000
16145,1000
16146,1000
16147,1000
16148,1000
16150,500
16152,500
16153,1000
16154,1000
16155,1000
16156,1000
16157,1000
16158,1000
16159,1000
16160,1000
16161,1000
16162,1000
16163,1000
16164,1000
16165,1000
16168,333.333
16170,500
16171,1000
16172,1000
16172,0
16174,500
16174,0
16175,1000
16176,1000
16177,1000
16178,1000
16179,1000
16180,1000
16182,500
16183,1000
16184,1000
16186,500
16187,1000
16188,1000
16189,1000
16190,1000
16190,0
16191,1000
16192,1000
16193,1000
16194,1000
16195,1000
16196,1000
16196,0
16197,1000
16198,1000
16200,500
16202,500
16203,1000
16204,1000
16205,1000
16206,1000
16207,1000
16208,1000
16209,1000
16210,1000
16211,1000
16212,1000
16213,1000
16214,1000
16215,1000
16216,1000
16218,500
16220,500
16221,1000
16222,1000
16222,0
16224,500
16224,0
16226,500
16227,1000
16227,0
16228,1000
16229,1000
16230,1000
16231,1000
16232,1000
16237,200
16238,1000
16238,0
16239,1000
16240,1000
16241,1000
16242,1000
16243,1000
16244,1000
16245,1000
16246,1000
16247,1000
16248,1000
16249,1000
16251,500
16252,1000
16254,500
16255,1000
16256,1000
16257,1000
16258,1000
16259,1000
16260,1000
16261,1000
16262,1000
16262,0
16263,1000
16264,1000
16265,1000
16268,333.333
16269,1000
16270,1000
16271,1000
16272,1000
16273,1000
16274,1000
16274,0
16275,1000
16276,1000
16277,1000
16278,1000
16279,1000
16280,1000
16280,0
16281,1000
16284,333.333
16285,1000
16287,500
16288,1000
16289,1000
16290,1000
16291,1000
16291,0
16292,1000
16293,1000
16294,1000
16295,1000
16296,1000
16297,1000
16297,0
16298,1000
16301,333.333
16302,1000
16303,1000
16304,1000
16305,1000
16306,1000
16307,1000
16308,1000
16308,0
16309,1000
16310,1000
16311,1000
16312,1000
16313,1000
16313,0
16314,1000
16316,500
16318,500
16320,500
16321,1000
16322,1000
16323,1000
16324,1000
16325,1000
16325,0
16326,1000
16327,1000
16328,1000
16329,1000
16330,1000
16331,1000
16332,1000
16334,500
16335,1000
16336,1000
16337,1000
16338,1000
16339,1000
16340,1000
16342,500
16342,0
16344,500
16344,0
16345,1000
16346,1000
16347,1000
16348,1000
16349,1000
16352,333.333
16354,500
16355,1000
16356,1000
16357,1000
16358,1000
16359,1000
16360,1000
16361,1000
16362,1000
16363,1000
16364,1000
16365,1000
16366,1000
16369,333.333
16370,1000
16371,1000
16372,1000
16373,1000
16374,1000
16375,1000
16375,0
16376,1000
16377,1000
16378,1000
16379,1000
16380,1000
16380,0
16382,500
16383,1000
16385,500
16386,1000
16387,1000
16388,1000
16389,1000
16390,1000
16391,1000
16392,1000
16393,1000
16394,1000
16395,1000
16396,1000
16397,1000
16398,1000
16399,1000
16401,500
16402,1000
16403,1000
16405,500
16405,0
16406,1000
16407,1000
16408,1000
16409,1000
16410,1000
16411,1000
16412,1000
16413,1000
16414,1000
16415,1000
16416,1000
16418,500
16419,1000
16420,1000
16421,1000
16422,1000
16423,1000
16424,1000
16425,1000
16426,1000
16427,1000
16428,1000
16428,0
16429,1000
16430,1000
16432,500
16433,1000
16435,500
16436,1000
16438,500
16439,1000
16440,1000
16441,1000
16442,1000
16442,0
16443,1000
16444,1000
16445,1000
16446,1000
16447,1000
16448,1000
16449,1000
16451,500
16452,1000
16454,500
16455,1000
16456,1000
16457,1000
16458,1000
16459,1000
16460,1000
16461,1000
16462,1000
16463,1000
16464,1000
16465,1000
16466,1000
16469,333.333
16471,500
16472,1000
16474,500
16475,1000
16476,1000
16477,1000
16478,1000
16479,1000
16481,500
16481,0
16485,250
16486,1000
16487,1000
16488,1000
16489,1000
16490,1000
16491,1000
16492,1000
16493,1000
16494,1000
16495,1000
16495,0
16496,1000
16497,1000
16499,500
16501,500
16503,500
16504,1000
16505,1000
16506,1000
16508,500
16509,1000
16510,1000
16511,1000
16512,1000
16513,1000
16514,1000
16515,1000
16518,333.333
16519,1000
16520,1000
16522,500
16523,1000
16524,1000
16525,1000
16526,1000
16527,1000
16528,1000
16529,1000
16530,1000
16531,1000
16532,1000
16534,500
16536,500
16537,1000
16538,1000
16539,1000
16540,1000
16541,1000
16542,1000
16543,1000
16544,1000
16545,1000
16545,0
16546,1000
16547,1000
16549,500
16551,500
16552,1000
16553,1000
16554,1000
16555,1000
16556,1000
16557,1000
16558,1000
16559,1000
16560,1000
16561,1000
16562,1000
16563,1000
16564,1000
16565,1000
16568,333.333
16570,500
16571,1000
16572,1000
16573,1000
16574,1000
16575,1000
16576,1000
16577,1000
16577,0
16578,1000
16579,1000
16580,1000
16582,500
16586,250
16587,1000
16588,1000
16589,1000
16590,1000
16591,1000
16592,1000
16593,1000
16594,1000
16595,1000
16596,1000
16597,1000
16598,1000
16599,1000
16603,250
16604,1000
16605,1000
16606,1000
16607,1000
16608,1000
16609,1000
16610,1000
16611,1000
16612,1000
16613,1000
16614,1000
16615,1000
16616,1000
16618,500
16619,1000
16621,500
16621,0
16622,1000
16623,1000
16624,1000
16625,1000
16626,1000
16627,1000
16628,1000
16629,1000
16630,1000
16630,0
16632,500
16633,1000
16636,333.333
16637,1000
16638,1000
16639,1000
16640,1000
16641,1000
16641,0
16642,1000
16643,1000
16644,1000
16645,1000
16646,1000
16647,1000
16647,0
16648,1000
16651,333.333
16652,1000
16653,1000
16655,500
16656,1000
16657,1000
16658,1000
16659,1000
16659,0
16660,1000
16661,1000
16662,1000
16663,1000
16664,1000
16666,500
16669,333.333
16670,1000
16671,1000
16672,1000
16673,1000
16674,1000
16675,1000
16676,1000
16677,1000
16678,1000
16679,1000
16679,0
16680,1000
16681,1000
16682,1000
16686,250
16687,1000
16688,1000
16689,1000
16690,1000
16691,1000
16692,1000
16692,0
16693,1000
16694,1000
16695,1000
16696,1000
16697,1000
16698,1000
16699,1000
16701,500
16703,500
16704,1000
16705,1000
16705,0
16706,1000
16707,1000
16708,1000
16709,1000
16710,1000
16711,1000
16712,1000
16713,1000
16714,1000
16715,1000
16716,1000
16719,333.333
16720,1000
16722,500
16723,1000
16725,500
16726,1000
16727,1000
16728,1000
16729,1000
16730,1000
16731,1000
16732,1000
16735,333.333
16736,1000
16737,1000
16738,1000
16740,500
16740,0
16741,1000
16742,1000
16743,1000
16744,1000
16745,1000
16746,1000
16746,0
16748,500
16749,1000
16752,333.333
16754,500
16755,1000
16755,0
16756,1000
16757,1000
16758,1000
16759,1000
16760,1000
16761,1000
16762,1000
16763,1000
16764,1000
16765,1000
16768,333.333
16770,500
16771,1000
16772,1000
16773,1000
16774,1000
16775,1000
16776,1000
16777,1000
16778,1000
16779,1000
16780,1000
16781,1000
16782,1000
16783,1000
16785,500
16787,500
16788,1000
16789,1000
16790,1000
16791,1000
16791,0
16792,1000
16793,1000
16794,1000
16795,1000
16796,1000
16796,0
16797,1000
16798,1000
16799,1000
16803,250
16804,1000
16805,1000
16806,1000
16807,1000
16808,1000
16809,1000
16810,1000
16811,1000
16811,0
16812,1000
16813,1000
16814,1000
16815,1000
16816,1000
16818,500
16819,1000
16821,500
16822,1000
16823,1000
16824,1000
16825,1000
16826,1000
16826,0
16827,1000
16828,1000
16829,1000
16830,1000
16831,1000
16832,1000
16833,1000
16836,333.333
16837,1000
16838,1000
16839,1000
16840,1000
16841,1000
16841,0
16842,1000
16843,1000
16844,1000
16845,1000
16846,1000
16847,1000
16848,1000
16849,1000
16850,1000
16852,500
16853,1000
16854,1000
16855,1000
16856,1000
16857,1000
16858,1000
16859,1000
16860,1000
16861,1000
16862,1000
16863,1000
16864,1000
16866,500
16869,333.333
16870,1000
16871,1000
16872,1000
16873,1000
16874,1000
16874,0
16876,500
16877,1000
16878,1000
16879,1000
16880,1000
16880,0
16882,500
16883,1000
16886,333.333
16887,1000
16888,1000
16889,1000
16890,1000
16891,1000
16892,1000
16893,1000
16895,500
16896,1000
16897,1000
16899,500
16900,1000
16901,1000
16902,1000
16903,1000
16905,500
16906,1000
16906,0
16907,1000
16909,500
16910,1000
16911,1000
16912,1000
16913,1000
16914,1000
16915,1000
16916,1000
16919,333.333
16920,1000
16921,1000
16922,1000
16923,1000
16924,1000
16925,1000
16926,1000
16927,1000
16928,1000
16929,1000
16930,1000
16930,0
16931,1000
16932,1000
16935,333.333
16935,0
16936,1000
16937,1000
16938,1000
16939,1000
16940,1000
16941,1000
16942,1000
16944,500
16945,1000
16946,1000
16947,1000
16948,1000
16949,1000
16952,333.333
16954,500
16955,1000
16956,1000
16957,1000
16958,1000
16959,1000
16959,0
16961,500
16962,1000
16963,1000
16964,1000
16965,1000
16966,1000
16970,250
16971,1000
16973,500
16974,1000
16975,1000
16975,0
16976,1000
16977,1000
16978,1000
16979,1000
16979,0
16980,1000
16981,1000
16982,1000
16984,1000
16988,200
16989,1000
16990,1000
16991,1000
16993,500
16994,1000
16995,1000
16996,1000
16997,1000
16998,1000
16999,1000
17002,333.333
17003,1000
17005,500
17006,1000
17007,1000
17008,1000
17009,1000
17010,1000
17011,1000
17012,1000
17013,1000
17014,1000
17015,1000
17016,1000
17018,500
17020,500
17021,1000
17022,1000
17023,1000
17024,1000
17025,1000
17025,0
17026,1000
17027,1000
17028,1000
17029,1000
17030,1000
17031,1000
17032,1000
17033,1000
17036,333.333
17037,1000
17038,1000
17039,1000
17040,1000
17041,1000
17042,1000
17043,1000
17044,1000
17045,1000
17045,0
17046,1000
17047,1000
17049,500
17050,1000
17052,500
17054,500
17055,1000
17056,1000
17057,1000
17058,1000
17059,1000
17060,1000
17060,0
17061,1000
17062,1000
17063,1000
17064,1000
17066,500
17067,1000
17068,1000
17069,1000
17071,500
17072,1000
17073,1000
17074,1000
17075,1000
17076,1000
17076,0
17077,1000
17078,1000
17079,1000
17079,0
17080,1000
17081,1000
17082,1000
17085,333.333
17086,1000
17087,1000
17088,1000
17089,1000
17090,1000
17091,1000
17093,500
17094,1000
17096,500
17097,1000
17098,1000
17099,1000
17102,333.333
17103,1000
17105,500
17106,1000
17107,1000
17108,1000
17109,1000
17110,1000
17111,1000
17112,1000
17113,1000
17114,1000
17115,1000
17117,500
17119,500
17121,500
17122,1000
17123,1000
17124,1000
17125,1000
17126,1000
17127,1000
17128,1000
17129,1000
17130,1000
17131,1000
17132,1000
17133,1000
17135,500
17136,1000
17138,500
17139,1000
17140,1000
17141,1000
17142,1000
17143,1000
17143,0
17144,1000
17146,500
17146,0
17147,1000
17149,500
17150,1000
17152,500
17153,1000
17155,500
17156,1000
17157,1000
17158,1000
17159,1000
17160,1000
17161,1000
17161,0
17162,1000
17163,1000
17164,1000
17165,1000
17166,1000
17170,250
17171,1000
17172,1000
17173,1000
17174,1000
17174,0
17175,1000
17176,1000
17177,1000
17178,1000
17179,1000
17180,1000
17181,1000
17183,500
17185,500
17186,1000
17188,500
17189,1000
17190,1000
17190,0
17191,1000
17192,1000
17193,1000
17194,1000
17195,1000
17196,1000
17198,500
17199,1000
17200,1000
17203,333.333
17204,1000
17206,500
17207,1000
17208,1000
17209,1000
17210,1000
17211,1000
17212,1000
17213,1000
17214,1000
17215,1000
17216,1000
17219,333.333
17220,1000
17222,500
17223,1000
17224,1000
17225,1000
17226,1000
17227,1000
17228,1000
17229,1000
17230,1000
17231,1000
17232,1000
17233,1000
17236,333.333
17238,500
17239,1000
17240,1000
17241,1000
17242,1000
17243,1000
17244,1000
17245,1000
17245,0
17246,1000
17247,1000
17249,500
17250,1000
17252,500
17254,500
17255,1000
17256,1000
17257,1000
17257,0
17258,1000
17259,1000
17260,1000
17260,0
17261,1000
17262,1000
17263,1000
17264,1000
17265,1000
17266,1000
17267,1000
17269,500
17270,1000
17271,1000
17272,1000
17273,1000
17274,1000
17275,1000
17276,1000
17276,0
17277,1000
17278,1000
17279,1000
17279,0
17280,1000
17281,1000
17282,1000
17283,1000
17286,333.333
17287,1000
17287,0
17288,1000
17289,1000
17290,1000
17290,0
17291,1000
17292,1000
17293,1000
17294,1000
17295,1000
17295,0
17296,1000
17297,1000
17298,1000
17299,1000
17301,500
